Filepath,Id,Ligand_state,SMILES,Error
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11498_ligand.sdf,Mpro-x11498,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11499_ligand.sdf,Mpro-x11499,valid,[H]c1nc([H])c2c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])nc([H])c2c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11501_ligand.sdf,Mpro-x11501,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N(C(=O)C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11507_ligand.sdf,Mpro-x11507,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c(-c2c([H])c([H])c([H])c([H])c2[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11508_ligand.sdf,Mpro-x11508,valid,[H]c1c([H])c(Cl)c([H])c(C([H])([H])C(=O)N([H])c2nnc([H])c3c([H])c([H])c([H])c([H])c23)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11530_ligand.sdf,Mpro-x11530,valid,[H]c1nc2c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])nc([H])c2c([H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11541_ligand.sdf,Mpro-x11541,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11542_ligand.sdf,Mpro-x11542,valid,[H]c1nc([H])c2c([H])nc([H])c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c2c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11543_ligand.sdf,Mpro-x11543,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c(C2([H])C([H])([H])C2([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11548_ligand.sdf,Mpro-x11548,valid,[H]c1nc2c([H])nc([H])c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c2c([H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11562_ligand.sdf,Mpro-x11562,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11564_ligand.sdf,Mpro-x11564,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c(-c3c([H])c([H])c(C([H])([H])[H])c(F)c3F)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11609_ligand.sdf,Mpro-x11609,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)C([H])([H])c1c([H])c(Cl)c([H])c([H])c1OC([H])([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11612_ligand.sdf,Mpro-x11612,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11616_ligand.sdf,Mpro-x11616,valid,[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(=O)n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c([H])c(C(F)(F)F)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11641_ligand.sdf,Mpro-x11641,valid,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(c2c([H])c(Cl)c([H])c(O[C@@]3([H])N([H])C(=O)C3([H])[H])c2[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11642_ligand.sdf,Mpro-x11642,valid,[H]C1=C([H])C([H])=C([H])C2=C([H])N([H])C([H])=C(C([H])([H])C(=O)N([H])c3c([H])c(Cl)c([H])c(Oc4nc(OC([H])([H])[H])c([H])c([H])c4[H])c3[H])[C]12,
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11723_ligand.sdf,Mpro-x11723,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c(OC([H])([H])c3nc(C([H])([H])[H])no3)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11742_ligand.sdf,Mpro-x11742,valid,[H]c1nc([H])c2nc([H])n([H])c2c1N([H])C(=O)C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11743_ligand.sdf,Mpro-x11743,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c([N]S(=O)(=O)N([H])[H])c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11757_ligand.sdf,Mpro-x11757,valid,[H]c1nc(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c(OC([H])([H])[H])c([H])c32)c2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11764_ligand.sdf,Mpro-x11764,valid,[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])c1c([H])c(Cl)c([H])c(C([H])([H])C(=O)N([H])c2c([H])nc([H])c([H])c2C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11789_ligand.sdf,Mpro-x11789,valid,[H]c1c([H])c(Cl)c([H])c(C([H])([H])C(=O)N([H])n2nnc3c([H])c([H])c([H])c([H])c32)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11790_ligand.sdf,Mpro-x11790,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1C([H])([H])C(=O)N(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])c1c([H])sc([H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11797_ligand.sdf,Mpro-x11797,valid,[H]c1nn([H])c(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11798_ligand.sdf,Mpro-x11798,valid,[H]c1sc([H])c(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])[H])c([H])c2[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11801_ligand.sdf,Mpro-x11801,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11810_ligand.sdf,Mpro-x11810,valid,[H]c1nc(C([H])([H])C(=O)N([H])c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)c([H])c(Cl)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11812_ligand.sdf,Mpro-x11812,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1C(=O)N1C([H])([H])C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11813_ligand.sdf,Mpro-x11813,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1C(=O)N([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1OC([H])([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x11831_ligand.sdf,Mpro-x11831,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)C([H])([H])c1c([H])c(Cl)c([H])c2c1OC([H])([H])C2([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12000_ligand.sdf,Mpro-x12000,valid,[H]c1nc([H])c2c(c1N([H])C(=O)C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])C([H])([H])C2([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12073_ligand.sdf,Mpro-x12073,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])[C@@]1([H])C([H])([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12143_ligand.sdf,Mpro-x12143,valid,[H]c1nc(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])s1,
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12171_ligand.sdf,Mpro-x12171,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2N([H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12177_ligand.sdf,Mpro-x12177,valid,[H]c1c([H])c(Cl)c([H])c(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12202_ligand.sdf,Mpro-x12202,valid,[H]c1nc([H])c2c(c1N([H])[H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12207_ligand.sdf,Mpro-x12207,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1(C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12300_ligand.sdf,Mpro-x12300,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c(N([H])C([H])([H])C(C#N)(C([H])([H])[H])C([H])([H])[H])c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12321_ligand.sdf,Mpro-x12321,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c(Cl)c([H])c(N([H])[C@@]3([H])C([H])([H])[C@@]3([H])C(F)(F)F)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12419_ligand.sdf,Mpro-x12419,valid,[H]c1c([H])c([H])c(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12423_ligand.sdf,Mpro-x12423,valid,[H]c1c([H])c(Cl)c([H])c(C([H])([H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12582_ligand.sdf,Mpro-x12582,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1C(=O)N1C([H])([H])C(=O)N(c2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12587_ligand.sdf,Mpro-x12587,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N1C(=O)[C@]([H])(c2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12659_ligand.sdf,Mpro-x12659,valid,[H]c1nc([H])c2c([H])nc([H])c(N([H])C(=O)[C@@]3([H])c4c([H])c(Cl)c([H])c([H])c4OC([H])([H])C3([H])[H])c2c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12661_ligand.sdf,Mpro-x12661,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1C([H])([H])C(=O)N(C([H])([H])c1sc([H])c([H])c1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12674_ligand.sdf,Mpro-x12674,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N1C(=O)[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12679_ligand.sdf,Mpro-x12679,valid,[H]c1c([H])c(Cl)c([H])c(N2C(=O)C([H])([H])N(C(=O)c3c([H])c(=O)n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12686_ligand.sdf,Mpro-x12686,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N1C(=O)N([H])[C@]2(C1=O)c1c([H])c(Cl)c([H])c([H])c1OC([H])([H])C2([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12692_ligand.sdf,Mpro-x12692,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2N([H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12695_ligand.sdf,Mpro-x12695,valid,[H]O[C@]1(C(=O)N([H])c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)c2c([H])c(Cl)c([H])c([H])c2N([H])C(=O)C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12696_ligand.sdf,Mpro-x12696,valid,[H]c1nc([H])c2c(c1N([H])C(=O)[C@@]1([H])c3c([H])c(Cl)c([H])c([H])c3OC([H])([H])C1([H])[H])n(C([H])([H])[H])c(=O)n2[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12698_ligand.sdf,Mpro-x12698,valid,[H]c1nc([H])c2c(c1N([H])C(=O)[C@@]1([H])c3c([H])c(Cl)c([H])c([H])c3OC([H])([H])C1([H])[H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12699_ligand.sdf,Mpro-x12699,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1(OC([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12710_ligand.sdf,Mpro-x12710,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2N(C([H])([H])[H])C([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12715_ligand.sdf,Mpro-x12715,valid,[H]c1nc([H])c2nc([H])n(C([H])([H])[H])c2c1N([H])C(=O)[C@@]1([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12716_ligand.sdf,Mpro-x12716,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@@]1(C([H])([H])[N+]([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12731_ligand.sdf,Mpro-x12731,valid,[H]c1nc([H])c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)[C@]1(C([H])([H])[N+]([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x12740_ligand.sdf,Mpro-x12740,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x1336_ligand.sdf,Mpro-x1336,valid,[H]c1c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x1386_ligand.sdf,Mpro-x1386,valid,[H]c1sc([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x1418_ligand.sdf,Mpro-x1418,valid,[H]C1=C(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])SC([H])([H])C1([H])[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2563_ligand.sdf,Mpro-x2563,valid,[H]C1=C([H])C([H])=C([H])C2=C([H])N([H])C([H])=C(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])[C]12,
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2572_ligand.sdf,Mpro-x2572,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(C#N)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2646_ligand.sdf,Mpro-x2646,valid,[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2649_ligand.sdf,Mpro-x2649,valid,[H]c1nc([H])c(N([H])C(=O)[C@@]([H])(c2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2908_ligand.sdf,Mpro-x2908,valid,[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])c([H])c([H])c(Cl)c2[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2910_ligand.sdf,Mpro-x2910,valid,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)c(OC([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x2912_ligand.sdf,Mpro-x2912,valid,[H]c1nc([H])c(N([H])C(=O)[C@@]([H])(c2c([H])c([H])c([H])c(C#N)c2[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],
PDB_URV_DATABASE/Ligand_sdf/Mpro-x3303_ligand.sdf,Mpro-x3303,valid,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(=O)n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c([H])c1[H],
